Yale-RSV-0716,409
Yale-RSV-0802,411
Yale-RSV-0718,194
Yale-RSV-0727,393
Yale-RSV-0722,404
Yale-RSV-0724,409
Yale-RSV-0726,194
Yale-RSV-0719,388
Yale-RSV-0728,393
Yale-RSV-0730,404
Yale-RSV-0732,409
Yale-RSV-0734,250
Yale-RSV-0736,394
Yale-RSV-0737,400
Yale-RSV-0738,404
Yale-RSV-0739,407
Yale-RSV-0826,413
Yale-RSV-0747,407
Yale-RSV-0748,411
Yale-RSV-0750,360
Yale-RSV-0754,404
Yale-RSV-0842,413
Yale-RSV-0760,396
Yale-RSV-0763,408
Yale-RSV-0850,413
Yale-RSV-0769,401
Yale-RSV-0771,408
Yale-RSV-0775,392
Yale-RSV-0776,397
Yale-RSV-0699,406
Yale-RSV-0779,414
Yale-RSV-0784,425
Yale-RSV-0193,111
Yale-RSV-0791,424
Yale-RSV-0201,108
Yale-RSV-0795,415
Yale-RSV-0799,424
Yale-RSV-0800,427
Yale-RSV-0801,429
Yale-RSV-0209,108
Yale-RSV-0803,415
Yale-RSV-0808,427
Yale-RSV-0809,429
Yale-RSV-0217,108
Yale-RSV-0812,416
Yale-RSV-0817,430
Yale-RSV-0225,107
Yale-RSV-0821,418
Yale-RSV-0822,421
Yale-RSV-0823,424
Yale-RSV-0233,110
Yale-RSV-0827,415
Yale-RSV-0241,108
Yale-RSV-0837,419
Yale-RSV-0249,108
Yale-RSV-0846,422
Yale-RSV-0848,428
Yale-RSV-0257,112
Yale-RSV-0265,111
Yale-RSV-0859,416
Yale-RSV-0865,433
Yale-RSV-0273,111
Yale-RSV-0868,416
Yale-RSV-0869,420
Yale-RSV-0194,112
Yale-RSV-0195,117
Yale-RSV-0197,121
Yale-RSV-0198,124
Yale-RSV-0199,126
Yale-RSV-0200,129
Yale-RSV-0481,134
Yale-RSV-0203,117
Yale-RSV-0204,119
Yale-RSV-0205,122
Yale-RSV-0206,124
Yale-RSV-0207,128
Yale-RSV-0489,134
Yale-RSV-0210,113
Yale-RSV-0211,117
Yale-RSV-0212,119
Yale-RSV-0213,122
Yale-RSV-0215,127
Yale-RSV-0497,135
Yale-RSV-0218,113
Yale-RSV-0219,115
Yale-RSV-0220,119
Yale-RSV-0223,127
Yale-RSV-0224,131
Yale-RSV-0505,135
Yale-RSV-0226,113
Yale-RSV-0227,115
Yale-RSV-0229,122
Yale-RSV-0230,126
Yale-RSV-0513,135
Yale-RSV-0234,113
Yale-RSV-0238,126
Yale-RSV-0239,128
Yale-RSV-0521,135
Yale-RSV-0243,118
Yale-RSV-0246,125
Yale-RSV-0248,129
Yale-RSV-0529,135
Yale-RSV-0250,113
Yale-RSV-0253,123
Yale-RSV-0255,128
Yale-RSV-0256,129
Yale-RSV-0537,135
Yale-RSV-0258,114
Yale-RSV-0261,123
Yale-RSV-0263,128
Yale-RSV-0264,129
Yale-RSV-0267,116
Yale-RSV-0268,120
Yale-RSV-0270,126
Yale-RSV-0553,136
Yale-RSV-0274,115
Yale-RSV-0276,120
Yale-RSV-0278,126
Yale-RSV-0280,132
Yale-RSV-0561,136
Yale-RSV-0282,115
Yale-RSV-0283,117
Yale-RSV-0284,120
Yale-RSV-0569,136
Yale-RSV-0485,148
Yale-RSV-0487,157
Yale-RSV-0488,162
Yale-RSV-0490,136
Yale-RSV-0493,148
Yale-RSV-0496,162
Yale-RSV-0506,137
Yale-RSV-0507,141
Yale-RSV-0508,143
Yale-RSV-0509,149
Yale-RSV-0510,153
Yale-RSV-0511,160
Yale-RSV-0512,163
Yale-RSV-0515,142
Yale-RSV-0518,154
Yale-RSV-0523,141
Yale-RSV-0525,150
Yale-RSV-0526,154
Yale-RSV-0528,164
Yale-RSV-0532,144
Yale-RSV-0533,150
Yale-RSV-0534,155
Yale-RSV-0535,158
Yale-RSV-0536,166
Yale-RSV-0538,138
Yale-RSV-0539,141
Yale-RSV-0540,143
Yale-RSV-0546,139
Yale-RSV-0547,142
Yale-RSV-0549,152
Yale-RSV-0551,160
Yale-RSV-0554,139
Yale-RSV-0555,142
Yale-RSV-0556,147
Yale-RSV-0557,152
Yale-RSV-0558,156
Yale-RSV-0560,168
Yale-RSV-0562,140
Yale-RSV-0563,142
Yale-RSV-0565,152
Yale-RSV-0567,161
Yale-RSV-0570,140
Yale-RSV-0571,141
Yale-RSV-0572,148
Yale-RSV-0574,157
